        0.8750000E+02        0.1750000E+05       -0.1949104E+03       -0.1949104E+03        0.0000000E+00       -0.1949104E+03
        0.8800000E+02        0.1760000E+05       -0.1941432E+03       -0.1941432E+03        0.0000000E+00       -0.1941432E+03
        0.8850000E+02        0.1770000E+05       -0.1945116E+03       -0.1945116E+03        0.0000000E+00       -0.1945116E+03
        0.8900000E+02        0.1780000E+05       -0.1944425E+03       -0.1944425E+03        0.0000000E+00       -0.1944425E+03
        0.8950000E+02        0.1790000E+05       -0.1948431E+03       -0.1948431E+03        0.0000000E+00       -0.1948431E+03
        0.9000000E+02        0.1800000E+05       -0.1942529E+03       -0.1942529E+03        0.0000000E+00       -0.1942529E+03
        0.9050000E+02        0.1810000E+05       -0.1951315E+03       -0.1951315E+03        0.0000000E+00       -0.1951315E+03
        0.9100000E+02        0.1820000E+05       -0.1945167E+03       -0.1945167E+03        0.0000000E+00       -0.1945167E+03
        0.9150000E+02        0.1830000E+05       -0.1949288E+03       -0.1949288E+03        0.0000000E+00       -0.1949288E+03
        0.9200000E+02        0.1840000E+05       -0.1945861E+03       -0.1945861E+03        0.0000000E+00       -0.1945861E+03
        0.9250000E+02        0.1850000E+05       -0.1945963E+03       -0.1945963E+03        0.0000000E+00       -0.1945963E+03
        0.9300000E+02        0.1860000E+05       -0.1947389E+03       -0.1947389E+03        0.0000000E+00       -0.1947389E+03
        0.9350000E+02        0.1870000E+05       -0.1948338E+03       -0.1948338E+03        0.0000000E+00       -0.1948338E+03
        0.9400000E+02        0.1880000E+05       -0.1941686E+03       -0.1941686E+03        0.0000000E+00       -0.1941686E+03
        0.9450000E+02        0.1890000E+05       -0.1937919E+03       -0.1937919E+03        0.0000000E+00       -0.1937919E+03
        0.9500000E+02        0.1900000E+05       -0.1942481E+03       -0.1942481E+03        0.0000000E+00       -0.1942481E+03
        0.9550000E+02        0.1910000E+05       -0.1945908E+03       -0.1945908E+03        0.0000000E+00       -0.1945908E+03
        0.9600000E+02        0.1920000E+05       -0.1942229E+03       -0.1942229E+03        0.0000000E+00       -0.1942229E+03
        0.9650000E+02        0.1930000E+05       -0.1951409E+03       -0.1951409E+03        0.0000000E+00       -0.1951409E+03
        0.9700000E+02        0.1940000E+05       -0.1943482E+03       -0.1943482E+03        0.0000000E+00       -0.1943482E+03
        0.9750000E+02        0.1950000E+05       -0.1945102E+03       -0.1945102E+03        0.0000000E+00       -0.1945102E+03
        0.9800000E+02        0.1960000E+05       -0.1946933E+03       -0.1946933E+03        0.0000000E+00       -0.1946933E+03
        0.9850000E+02        0.1970000E+05       -0.1945614E+03       -0.1945614E+03        0.0000000E+00       -0.1945614E+03
        0.9900000E+02        0.1980000E+05       -0.1947395E+03       -0.1947395E+03        0.0000000E+00       -0.1947395E+03
        0.9950000E+02        0.1990000E+05       -0.1942066E+03       -0.1942066E+03        0.0000000E+00       -0.1942066E+03
        0.1000000E+03        0.2000000E+05       -0.1946527E+03       -0.1946527E+03        0.0000000E+00       -0.1946527E+03
        0.1005000E+03        0.2010000E+05       -0.1948375E+03       -0.1948375E+03        0.0000000E+00       -0.1948375E+03
        0.1010000E+03        0.2020000E+05       -0.1942617E+03       -0.1942617E+03        0.0000000E+00       -0.1942617E+03
        0.1015000E+03        0.2030000E+05       -0.1942946E+03       -0.1942946E+03        0.0000000E+00       -0.1942946E+03
        0.1020000E+03        0.2040000E+05       -0.1951533E+03       -0.1951533E+03        0.0000000E+00       -0.1951533E+03
        0.1025000E+03        0.2050000E+05       -0.1950073E+03       -0.1950073E+03        0.0000000E+00       -0.1950073E+03
        0.1030000E+03        0.2060000E+05       -0.1941984E+03       -0.1941984E+03        0.0000000E+00       -0.1941984E+03
        0.1035000E+03        0.2070000E+05       -0.1947124E+03       -0.1947124E+03        0.0000000E+00       -0.1947124E+03
        0.1040000E+03        0.2080000E+05       -0.1947383E+03       -0.1947383E+03        0.0000000E+00       -0.1947383E+03
        0.1045000E+03        0.2090000E+05       -0.1941842E+03       -0.1941842E+03        0.0000000E+00       -0.1941842E+03
        0.1050000E+03        0.2100000E+05       -0.1943526E+03       -0.1943526E+03        0.0000000E+00       -0.1943526E+03
        0.1055000E+03        0.2110000E+05       -0.1943928E+03       -0.1943928E+03        0.0000000E+00       -0.1943928E+03
        0.1060000E+03        0.2120000E+05       -0.1944547E+03       -0.1944547E+03        0.0000000E+00       -0.1944547E+03
